FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce7,122005798,5798,63,5758,27769555,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8925596671211 50.84861963984516),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce6,122005799,5799,62,5759,27769411,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.880134832705782 50.84632156239366),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce5,122005800,5800,47,5760,27770374,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8859415834572695 50.8251089203164),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce4,122005801,5801,20,5761,27769526,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8994008459258707 50.81978266982237),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce3,122005802,5802,1,5762,27770765,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9110889764858325 50.80718587157145),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce2,122005803,5803,2,5763,27770766,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.914109909307029 50.808212819831816),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce1,122005805,5805,41,5765,27770609,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.961634157825147 50.83095789214824),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ce0,122005804,5804,37,5764,27770763,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9645642538826737 50.83110783813922),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cdf,122005806,5806,39,5766,27770179,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9571999654121375 50.83156680512756),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cde,122005807,5807,43,5767,27769942,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9517214853702614 50.83097047314465),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cdd,122005808,5808,45,5768,27769387,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.949638852034966 50.83163528671382),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cdc,122005809,5809,46,5769,27769314,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.950608368586939 50.832305404123225),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cdb,122005810,5810,42,5770,27770342,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.956360963277471 50.83158002439592),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cda,122005812,5812,72,5772,27770567,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9367732863413365 50.84284212541368),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd9,122005813,5813,73,5773,27770754,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.944045364992683 50.84622329967821),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd8,122005811,5811,71,5771,27769291,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.938338342059478 50.839889554310375),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd7,122005814,5814,74,5774,27770225,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.953991993549919 50.835481878519936),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd6,122005815,5815,40,5775,27770022,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.960848543781744 50.83599736853607),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd5,122005816,5816,23,5776,27770614,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.915355246988758 50.820558747057646),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd4,122005819,5819,70,5779,27769636,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.935391997244729 50.83853841094244),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd3,122005817,5817,69,5777,27769317,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9221359986690407 50.83618999108663),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd2,122005820,5820,44,5780,27770100,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9480509309659184 50.83094328354723),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd1,122005821,5821,29,5781,27769778,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.943142844946735 50.825925298340636),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cd0,122005822,5822,28,5782,27770308,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.927322280575592 50.823706137210586),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ccf,122005823,5823,24,5783,27770522,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9162731320848936 50.82008181702661),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cce,122005824,5824,26,5784,27769954,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.923090386300172 50.816897982037844),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ccd,122005825,5825,27,5785,27769461,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.929039015990803 50.822681547646674),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ccc,122005826,5826,11,5786,27769530,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.939834600394653 50.81384074783872),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ccb,122005827,5827,12,5787,27770365,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9378271144713968 50.81366125992028),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cca,122005828,5828,13,5788,27770078,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9360259404555658 50.81340268025151),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc9,122005829,5829,15,5789,27769389,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.919973056750194 50.813879701247856),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc8,122005830,5830,75,5790,27769200,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.91726864979722 50.81312776192572),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc7,122005831,5831,17,5791,27770598,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9075161522723154 50.81712163762671),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc6,122005832,5832,18,5792,27769965,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9071303465010874 50.81729885698319),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc5,122005833,5833,19,5793,27770124,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9054385922625414 50.81824315329304),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc4,122005835,5835,22,5795,27770415,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9100743666692006 50.81904707635457),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc3,122005834,5834,21,5794,27770386,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.907713286693286 50.82187081176846),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc2,122005836,5836,16,5796,27769440,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9152643087794154 50.815398220172725),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc1,122005837,5837,25,5797,27770016,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.919075638499724 50.81819807455282),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cc0,123006984,6984,76,6958,27769837,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8187185191778568 50.7827882441045),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cbf,122005838,5838,30,5798,27770818,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9491983484085664 50.826014190636386),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cbe,122005839,5839,38,5799,27769593,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9592615426103692 50.82822927876347),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cbd,122005840,5840,36,5800,27770587,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.964701742475782 50.829904122850635),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cbc,122005841,5841,35,5801,27770619,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9586408903884354 50.82728119513775),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cbb,122005842,5842,34,5802,27769781,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.955313488104535 50.826439881279214),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cba,122005843,5843,32,5803,27769836,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.949811322514345 50.825962920942544),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb9,122005844,5844,31,5804,27769277,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9434447792224363 50.818364373027386),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb8,122005847,5847,8,5807,27770803,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9376100411807036 50.805421671990345),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb7,122005848,5848,14,5808,27770804,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9372772246960057 50.811295271287726),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb6,122005849,5849,9,5809,27770796,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9461622433174086 50.80479111176111),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb5,122005850,5850,10,5810,27769796,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.946818138128302 50.80490648109839),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb4,122005845,5845,3,5805,27770482,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.917817168094269 50.80610202802509),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb3,122005846,5846,4,5806,27770205,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9216752107225146 50.80466002054843),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb2,122005852,5852,6,5812,27769656,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.925616857871215 50.798914458482976),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb1,122005853,5853,5,5813,27770349,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9154766195191626 50.80206120568787),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cb0,122005851,5851,7,5811,27770797,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9348193730001184 50.80211770354762),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5caf,122005788,5788,56,5748,27769886,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8475055179258018 50.82181540686133),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cae,124005854,5854,1,5814,27769158,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5653795733865117 51.09310676152396),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cad,124005855,5855,4,5815,27769261,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5689234801064322 51.08521683375694),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cac,124005856,5856,5,5816,27770591,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5738524675551515 51.08941000653361),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5cab,124005859,5859,8,5820,27770511,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5736765861949924 51.08342964061598),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5caa,124005858,5858,7,5818,27769355,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.579581888411247 51.08711017848669),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca9,124005860,5860,9,5819,27770227,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.582203098165289 51.083701109613976),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca8,124005857,5857,6,5817,27770083,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5764902267909595 51.08917888076501),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca7,124005861,5861,10,5824,27769707,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5826047319313887 51.08169371487329),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca6,124005864,5864,2,5827,27769428,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.56553019100101 51.09583372921222),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca5,124005863,5863,3,5826,27769151,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.551324550212391 51.08175933800771),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca4,124005862,5862,11,5825,27769476,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5876063270615908 51.07345850210348),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca3,124005865,5865,14,5828,27769595,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5909676102613397 51.09084523249312),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca2,124005866,5866,15,5829,27770040,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5775397229972627 51.08952171297151),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca1,124005867,5867,16,5830,27770162,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.572008033117832 51.09806951194845),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5ca0,124005868,5868,17,5831,27770275,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.577352084175463 51.09983195843669),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9f,124005869,5869,18,5832,27770372,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5964717872665557 51.09143419625246),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9e,124005871,5871,19,5834,27769655,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6013690170229853 51.0903491469358),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9d,124005872,5872,20,5835,27770420,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6057433198473454 51.0874531564206),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9c,124005870,5870,13,5833,27770464,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.592973444146705 51.085686777198035),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9b,124005873,5873,12,5836,27769492,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.600862418915916 51.08588740145604),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c9a,124005875,5875,22,5838,27769770,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.60142593606036 51.0930409879195),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c99,124005874,5874,21,5837,27770238,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6129113294820323 51.09324627310343),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c98,124005876,5876,23,5839,27769625,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5988550430913655 51.1052103128101),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c97,124005877,5877,24,5840,27769221,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5980102425747362 51.10635047030804),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c96,124005878,5878,26,5841,27769535,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.605821201640583 51.10786094536325),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c95,124005879,5879,28,5842,27770615,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6156899400036755 51.09783047545971),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c94,124005880,5880,27,5843,27770575,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6074793097043933 51.10596649868791),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c93,124005881,5881,29,5844,27769695,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.612033238840335 51.09581115303648),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c92,124005882,5882,30,5845,27769380,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.612231228758488 51.09710751811029),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c91,124005883,5883,25,5846,27769417,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.607932318946102 51.11046089162076),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c90,124005884,5884,31,5847,27769860,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6115605688507264 51.11194577112382),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8f,124005886,5886,45,5849,27770689,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.626317994888912 51.11070332264189),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8e,124005885,5885,32,5848,27770209,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6184249099998915 51.109229786299984),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8d,124005887,5887,46,5850,27769402,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.620777939719878 51.115625808380486),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8c,124005888,5888,47,5851,27769182,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6332498821299652 51.1206751018273),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8b,124005889,5889,48,5852,27769265,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6349403943018617 51.113750650203905),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c8a,124005890,5890,44,5853,27770196,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6280273909155847 51.10967171609655),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c89,124005891,5891,43,5854,27770692,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6294366175212867 51.10846629199838),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c88,124005892,5892,49,5855,27770203,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6421554213984106 51.111331413479924),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c87,124005893,5893,41,5856,27769666,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.635758326756583 51.10931548769),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c86,124005894,5894,42,5857,27769253,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6335854642449 51.10866857733607),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c85,124005895,5895,40,5858,27770640,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.638312341085651 51.10843373054809),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c84,124005897,5897,37,5860,27770524,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.629235814311239 51.10688680790598),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c83,124005898,5898,38,5861,27769352,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.629954040192814 51.10534000115269),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c82,124005900,5900,34,5864,27769903,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.622699020224858 51.103959128604714),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c81,124005901,5901,35,5865,27769354,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6227600923242504 51.10416053220408),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c80,124005899,5899,36,5862,27769353,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.628500831241479 51.105286414866356),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7f,124005902,5902,33,5867,27770712,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6207298806685766 51.10621610181762),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7e,124005903,5903,50,5868,27770231,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.644616240635221 51.11148324318152),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7d,124005904,5904,56,5869,27769321,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.643676129260205 51.12549508363331),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7c,124005905,5905,55,5870,27770518,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6470538328041773 51.11299901888758),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7b,124005907,5907,60,5872,27769844,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6606277246264267 51.12107064862919),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c7a,124005906,5906,59,5871,27769843,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.65925823477608 51.12085514310237),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c79,124005908,5908,57,5873,27769866,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6563170628684287 51.129382973291975),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c78,124005909,5909,65,5874,27770794,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6713007012021217 51.13281653150363),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c77,124005910,5910,58,5875,27770680,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.659669995419436 51.12433372947252),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c76,124005911,5911,53,5876,27770625,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.659709875755931 51.115520750575634),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c75,124005912,5912,54,5877,27770164,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6535515348222396 51.115702722620014),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c74,124005913,5913,51,5879,27770345,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6557914718765105 51.11074038466701),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c73,124005914,5914,52,5878,27770431,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.66071129586087 51.114182971007715),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c72,124005915,5915,61,5880,27770439,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6771729451514394 51.11985808939533),NETWERK
knoop_full_export.fid--411cfba4_14a465d1f9e_-5c71,124005916,5916,63,5881,27770416,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.680218380316847 51.1226568506994),NETWERK
