FID,id,knoopid,volgnr,nodeid,geoid,netwerkid,netwerk,nettype,beschr,startdate,stopdate,geom,codetype
knoop_full_export.fid--16c1f25b_14b3a583521_211f,123006944,6944,20,6915,29034065,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.750691726974352 50.79307058163528),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2120,123006946,6946,23,6917,29034625,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7562494963844393 50.79137149922216),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2121,123006952,6952,12,6923,29033583,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7411570102691356 50.78175748318586),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2122,123006953,6953,13,6924,29034530,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7437750455334524 50.78276655250493),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2123,123006954,6954,46,6925,29034506,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7663071900173866 50.783664594638545),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2124,123006955,6955,45,6926,29034502,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7670470300168923 50.78383127609127),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2125,123006956,6956,44,6927,29034453,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7686093718494855 50.78192158131238),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2126,123006957,6957,10,6928,29034517,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7721367788176274 50.78162496158874),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2127,123005754,5754,68,5714,29033388,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.774789037480929 50.7687359449308),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2128,123006958,6958,11,6929,29033766,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.787632009352873 50.77898336696084),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2129,123006962,6962,60,6933,29034132,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.79053393275851 50.77904941448355),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212a,123005669,5669,3,5626,29034902,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7336277648810356 50.796380271843745),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212b,123006960,6960,50,6931,29034072,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7823799945558796 50.792722170582955),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212c,123006959,6959,51,6930,29034908,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7830242079846634 50.792284539041404),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212d,123006961,6961,49,6932,29034835,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7767340302230483 50.78938888508088),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212e,123006963,6963,43,6934,29033594,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7619344391350342 50.779947671218906),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_212f,123006964,6964,42,6935,29034874,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.762486562653607 50.774816976399286),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2130,123005734,5734,30,5694,29033680,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7722811056413548 50.790707292317606),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2131,123006965,6965,66,6936,29033893,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7690219201301334 50.76948834880556),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2132,123006966,6966,67,6937,29034252,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7744438924976156 50.77096216373091),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2133,123006967,6967,57,6938,29033970,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.776920323316008 50.771630538971564),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2134,123006968,6968,56,6939,29034591,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7756790460169314 50.77455339249507),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2135,123006972,6972,64,6944,29034868,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8016841786250937 50.772055718341086),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2136,123006971,6971,63,6942,29034867,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8020688834546728 50.77877831626262),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2137,123006973,6973,59,6943,29034869,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7956135033634038 50.77306141462734),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2138,123006970,6970,61,6941,29034801,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.796848868492403 50.779235598917765),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2139,123006969,6969,69,6940,29034839,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.777418491074666 50.769908358959846),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213a,123006974,6974,14,6945,29034538,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.796323261517585 50.80043667574908),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213b,123006975,6975,53,6947,29033442,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.799892402690131 50.79475089632683),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213c,123006976,6976,15,6946,29033382,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8033852964765997 50.79897927482959),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213d,123006977,6977,54,6948,29034152,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.7968715225851013 50.79172343964011),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213e,123006978,6978,55,6949,29034431,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.806006149775555 50.79015526042109),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_213f,123006982,6982,75,6953,29034742,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8093617883917137 50.7822514066022),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2140,123006979,6979,74,6951,29034445,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8082452058110485 50.77888069791481),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2141,123006980,6980,73,6950,29034875,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.808590259995662 50.77756507424837),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2142,123006981,6981,83,6952,29034381,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8128786816747042 50.7798363074923),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2143,123006987,6987,82,6954,29033805,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.816285125550223 50.77957689599295),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2144,123006986,6986,81,6955,29034412,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.819149568800126 50.78032695948275),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2145,123006983,6983,70,6956,29034503,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8171517564309343 50.78241688818926),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2146,122005777,5777,51,5737,29034329,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8404102365209583 50.80559574796843),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2147,122005778,5778,53,5738,29033605,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8273286338630155 50.80667312870149),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2148,122005779,5779,52,5739,29033708,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.833938022822702 50.807871345402035),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2149,122005780,5780,55,5740,29034493,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8391583933351283 50.814596702535376),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214a,122005781,5781,54,5741,29034121,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8404712431295702 50.81429082612602),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214b,122005783,5783,49,5743,29034979,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8745110603410726 50.81743978337835),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214c,122005784,5784,50,5744,29033526,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8538367738453307 50.81121847292658),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214d,122005786,5786,59,5746,29034565,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8623530289095935 50.82704062645632),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214e,122005785,5785,58,5745,29033670,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8557892566675602 50.816571183282285),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_214f,122005787,5787,57,5747,29034457,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8475358256744308 50.818555699636995),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2150,122005789,5789,60,5749,29034465,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.879003165749579 50.836981226510225),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2151,122005790,5790,61,5750,29034370,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8760883823594634 50.8447397804394),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2152,122005791,5791,33,5751,29033539,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.904398016958014 50.839897674909224),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2153,122005792,5792,68,5752,29033753,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9006701738322964 50.84008759009241),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2154,122005793,5793,67,5753,29034900,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8904040518457412 50.842661546622516),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2155,122005795,5795,66,5755,29034018,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.890389823648382 50.8428740246245),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2156,122005796,5796,65,5756,29034537,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8898304029922084 50.84358032670289),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2157,122005797,5797,64,5757,29033375,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.889745014724671 50.844451500816106),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2158,122005798,5798,63,5758,29033646,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8925596671211 50.84861963984516),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2159,122005799,5799,62,5759,29034516,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.880134832705782 50.84632156239366),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215a,122005800,5800,47,5760,29033431,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8859415834572695 50.8251089203164),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215b,122005801,5801,20,5761,29034103,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8994008459258707 50.81978266982237),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215c,122005802,5802,1,5762,29034937,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9110889764858325 50.80718587157145),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215d,122005803,5803,2,5763,29034938,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.914109909307029 50.808212819831816),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215e,122005805,5805,41,5765,29034781,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.961634157825147 50.83095789214824),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_215f,122005804,5804,37,5764,29034935,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9645642538826737 50.83110783813922),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2160,122005806,5806,39,5766,29034347,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9571999654121375 50.83156680512756),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2161,122005807,5807,43,5767,29034112,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9517214853702614 50.83097047314465),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2162,122005808,5808,45,5768,29033376,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.949638852034966 50.83163528671382),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2163,122005809,5809,46,5769,29034416,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.950608368586939 50.832305404123225),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2164,122005810,5810,42,5770,29033985,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.956360963277471 50.83158002439592),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2165,122005812,5812,72,5772,29033909,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9367732863413365 50.84284212541368),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2166,122005813,5813,73,5773,29034926,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.944045364992683 50.84622329967821),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2167,122005811,5811,71,5771,29034068,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.938338342059478 50.839889554310375),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2168,122005814,5814,74,5774,29034392,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.953991993549919 50.835481878519936),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2169,122005815,5815,40,5775,29033931,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.960848543781744 50.83599736853607),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216a,122005816,5816,23,5776,29034786,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.915355246988758 50.820558747057646),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216b,122005819,5819,70,5779,29033739,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.935391997244729 50.83853841094244),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216c,122005817,5817,69,5777,29033488,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9221359986690407 50.83618999108663),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216d,122005820,5820,44,5780,29034267,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9480509309659184 50.83094328354723),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216e,122005821,5821,29,5781,29034579,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.943142844946735 50.825925298340636),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_216f,122005822,5822,28,5782,29034326,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.927322280575592 50.823706137210586),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2170,122005823,5823,24,5783,29034703,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9162731320848936 50.82008181702661),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2171,122005824,5824,26,5784,29033757,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.923090386300172 50.816897982037844),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2172,122005825,5825,27,5785,29033546,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.929039015990803 50.822681547646674),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2173,122005826,5826,11,5786,29033393,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.939834600394653 50.81384074783872),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2174,122005827,5827,12,5787,29033945,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9378271144713968 50.81366125992028),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2175,122005828,5828,13,5788,29033713,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9360259404555658 50.81340268025151),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2176,122005829,5829,15,5789,29034216,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.919973056750194 50.813879701247856),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2177,122005830,5830,75,5790,29034026,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.91726864979722 50.81312776192572),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2178,122005831,5831,17,5791,29034770,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9075161522723154 50.81712163762671),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2179,122005832,5832,18,5792,29033607,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9071303465010874 50.81729885698319),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217a,122005833,5833,19,5793,29033412,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.905438592262542 50.81824315329306),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217b,122005835,5835,22,5795,29033732,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9100743666692006 50.81904707635457),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217c,122005834,5834,21,5794,29034258,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.907713286693286 50.82187081176846),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217d,122005836,5836,16,5796,29033869,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9152643087794154 50.815398220172746),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217e,122005837,5837,25,5797,29033517,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.919075638499724 50.81819807455282),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_217f,123006984,6984,76,6958,29033927,123,Wandelnetwerk Heuvelland,WANDEL,Wandelen,,,POINT (2.8187185191778563 50.782788244104516),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2180,122005838,5838,30,5798,29034990,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9491983484085664 50.826014190636386),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2181,122005839,5839,38,5799,29034442,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9592615426103692 50.82822927876347),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2182,122005840,5840,36,5800,29034759,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.964701742475782 50.829904122850635),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2183,122005841,5841,35,5801,29034791,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9586408903884354 50.82728119513775),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2184,122005842,5842,34,5802,29033957,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.955313488104535 50.826439881279214),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2185,122005843,5843,32,5803,29033926,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.949811322514345 50.825962920942544),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2186,122005844,5844,31,5804,29033368,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9434447792224363 50.818364373027414),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2187,122005847,5847,8,5807,29034975,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9376100411807036 50.805421671990345),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2188,122005848,5848,14,5808,29034976,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9372772246960057 50.811295271287726),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2189,122005849,5849,9,5809,29034968,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9461622433174086 50.80479111176111),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218a,122005850,5850,10,5810,29034586,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.946818138128302 50.80490648109839),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218b,122005845,5845,3,5805,29034663,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.917817168094269 50.80610202802509),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218c,122005846,5846,4,5806,29034181,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9216752107225146 50.80466002054843),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218d,122005852,5852,6,5812,29033323,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.925616857871215 50.798914458482976),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218e,122005853,5853,5,5813,29034374,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9154766195191626 50.80206120568787),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_218f,122005851,5851,7,5811,29034969,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.9348193730001184 50.80211770354762),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2190,122005788,5788,56,5748,29033942,122,Wandelnetwerk Ieperboog,WANDEL,Wandelen,,,POINT (2.8475055179258018 50.82181540686133),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2191,124005854,5854,1,5814,29034466,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5653795733865117 51.09310676152396),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2192,124005855,5855,4,5815,29033358,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5689234801064322 51.08521683375696),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2193,124005856,5856,5,5816,29034763,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5738524675551515 51.08941000653361),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2194,124005859,5859,8,5820,29034692,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5736765861949924 51.08342964061598),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2195,124005858,5858,7,5818,29034156,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.579581888411247 51.08711017848669),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2196,124005860,5860,9,5819,29034212,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.582203098165289 51.083701109613976),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2197,124005857,5857,6,5817,29033372,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5764902267909595 51.08917888076501),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2198,124005861,5861,10,5824,29034448,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5826047319313887 51.08169371487329),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_2199,124005864,5864,2,5827,29034521,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.56553019100101 51.09583372921222),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219a,124005863,5863,3,5826,29034462,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.551324550212391 51.08175933800771),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219b,124005862,5862,11,5825,29033557,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5876063270615908 51.07345850210348),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219c,124005865,5865,14,5828,29033880,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5909676102613397 51.09084523249312),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219d,124005866,5866,15,5829,29034345,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5775397229972627 51.08952171297151),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219e,124005867,5867,16,5830,29033505,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.572008033117832 51.09806951194845),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_219f,124005868,5868,17,5831,29033475,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.577352084175463 51.09983195843669),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a0,124005869,5869,18,5832,29034340,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.5964717872665557 51.09143419625248),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a1,124005871,5871,19,5834,29034042,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6013690170229853 51.0903491469358),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a2,124005872,5872,20,5835,29034427,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6057433198473454 51.0874531564206),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a3,124005870,5870,13,5833,29034645,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.592973444146705 51.085686777198035),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a4,124005873,5873,12,5836,29033316,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.600862418915916 51.08588740145604),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a5,124005875,5875,22,5838,29033818,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.60142593606036 51.0930409879195),NETWERK
knoop_full_export.fid--16c1f25b_14b3a583521_21a6,124005874,5874,21,5837,29033612,124,Wandelnetwerk Westkust,WANDEL,Wandelen,,,POINT (2.6129113294820323 51.09324627310343),NETWERK
